table,column,domain_id,domain_name
customer,active,0,Customer and Store Management
customer,address_id,0,Customer and Store Management
customer,create_date,0,Customer and Store Management
customer,customer_id,0,Customer and Store Management
customer,email,0,Customer and Store Management
customer,first_name,0,Customer and Store Management
customer,last_name,0,Customer and Store Management
customer,last_update,0,Customer and Store Management
customer,store_id,0,Customer and Store Management
store,address_id,0,Customer and Store Management
store,last_update,0,Customer and Store Management
store,manager_staff_id,0,Customer and Store Management
store,store_id,0,Customer and Store Management
inventory,film_id,1,Film Rental Management
inventory,inventory_id,1,Film Rental Management
inventory,last_update,1,Film Rental Management
inventory,store_id,1,Film Rental Management
payment,amount,1,Film Rental Management
payment,customer_id,1,Film Rental Management
payment,last_update,1,Film Rental Management
payment,payment_date,1,Film Rental Management
payment,payment_id,1,Film Rental Management
payment,rental_id,1,Film Rental Management
payment,staff_id,1,Film Rental Management
rental,customer_id,1,Film Rental Management
rental,inventory_id,1,Film Rental Management
rental,last_update,1,Film Rental Management
rental,rental_date,1,Film Rental Management
rental,rental_id,1,Film Rental Management
rental,return_date,1,Film Rental Management
rental,staff_id,1,Film Rental Management
address,address,2,Location and Category Management
address,address2,2,Location and Category Management
address,address_id,2,Location and Category Management
address,city_id,2,Location and Category Management
address,district,2,Location and Category Management
address,last_update,2,Location and Category Management
address,phone,2,Location and Category Management
address,postal_code,2,Location and Category Management
city,city,2,Location and Category Management
city,city_id,2,Location and Category Management
city,country_id,2,Location and Category Management
city,last_update,2,Location and Category Management
film_category,category_id,2,Location and Category Management
film_category,film_id,2,Location and Category Management
film_category,last_update,2,Location and Category Management
staff,active,3,Staff and Store Management
staff,address_id,3,Staff and Store Management
staff,email,3,Staff and Store Management
staff,first_name,3,Staff and Store Management
staff,last_name,3,Staff and Store Management
staff,last_update,3,Staff and Store Management
staff,password,3,Staff and Store Management
staff,picture,3,Staff and Store Management
staff,staff_id,3,Staff and Store Management
staff,store_id,3,Staff and Store Management
staff,username,3,Staff and Store Management
actor,actor_id,4,Film Metadata Management
actor,first_name,4,Film Metadata Management
actor,last_name,4,Film Metadata Management
actor,last_update,4,Film Metadata Management
category,category_id,4,Film Metadata Management
category,last_update,4,Film Metadata Management
category,name,4,Film Metadata Management
film,description,5,MediaCatalogManagement
film,film_id,5,MediaCatalogManagement
film,language_id,5,MediaCatalogManagement
film,last_update,5,MediaCatalogManagement
film,length,5,MediaCatalogManagement
film,original_language_id,5,MediaCatalogManagement
film,rating,5,MediaCatalogManagement
film,release_year,5,MediaCatalogManagement
film,rental_duration,5,MediaCatalogManagement
film,rental_rate,5,MediaCatalogManagement
film,replacement_cost,5,MediaCatalogManagement
film,special_features,5,MediaCatalogManagement
film,title,5,MediaCatalogManagement
language,language_id,5,MediaCatalogManagement
language,last_update,5,MediaCatalogManagement
language,name,5,MediaCatalogManagement
