table,column,domain_id,domain_name
actor,actor_id,0,Customer and Staff Management
actor,first_name,0,Customer and Staff Management
actor,last_name,0,Customer and Staff Management
actor,last_update,0,Customer and Staff Management
customer,active,0,Customer and Staff Management
customer,address_id,0,Customer and Staff Management
customer,create_date,0,Customer and Staff Management
customer,customer_id,0,Customer and Staff Management
customer,email,0,Customer and Staff Management
customer,first_name,0,Customer and Staff Management
customer,last_name,0,Customer and Staff Management
customer,last_update,0,Customer and Staff Management
customer,store_id,0,Customer and Staff Management
language,language_id,0,Customer and Staff Management
language,last_update,0,Customer and Staff Management
language,name,0,Customer and Staff Management
staff,active,0,Customer and Staff Management
staff,address_id,0,Customer and Staff Management
staff,email,0,Customer and Staff Management
staff,first_name,0,Customer and Staff Management
staff,last_name,0,Customer and Staff Management
staff,last_update,0,Customer and Staff Management
staff,password,0,Customer and Staff Management
staff,picture,0,Customer and Staff Management
staff,staff_id,0,Customer and Staff Management
staff,store_id,0,Customer and Staff Management
staff,username,0,Customer and Staff Management
address,address,1,Location and Category Management
address,address2,1,Location and Category Management
address,address_id,1,Location and Category Management
address,city_id,1,Location and Category Management
address,district,1,Location and Category Management
address,last_update,1,Location and Category Management
address,phone,1,Location and Category Management
address,postal_code,1,Location and Category Management
category,category_id,1,Location and Category Management
category,last_update,1,Location and Category Management
category,name,1,Location and Category Management
city,city,1,Location and Category Management
city,city_id,1,Location and Category Management
city,country_id,1,Location and Category Management
city,last_update,1,Location and Category Management
film,description,2,MediaInventoryManagement
film,film_id,2,MediaInventoryManagement
film,language_id,2,MediaInventoryManagement
film,last_update,2,MediaInventoryManagement
film,length,2,MediaInventoryManagement
film,original_language_id,2,MediaInventoryManagement
film,rating,2,MediaInventoryManagement
film,release_year,2,MediaInventoryManagement
film,rental_duration,2,MediaInventoryManagement
film,rental_rate,2,MediaInventoryManagement
film,replacement_cost,2,MediaInventoryManagement
film,special_features,2,MediaInventoryManagement
film,title,2,MediaInventoryManagement
film_category,category_id,2,MediaInventoryManagement
film_category,film_id,2,MediaInventoryManagement
film_category,last_update,2,MediaInventoryManagement
inventory,film_id,2,MediaInventoryManagement
inventory,inventory_id,2,MediaInventoryManagement
inventory,last_update,2,MediaInventoryManagement
inventory,store_id,2,MediaInventoryManagement
store,address_id,3,Store Management
store,last_update,3,Store Management
store,manager_staff_id,3,Store Management
store,store_id,3,Store Management
payment,amount,4,Payment and Rental Processing
payment,customer_id,4,Payment and Rental Processing
payment,last_update,4,Payment and Rental Processing
payment,payment_date,4,Payment and Rental Processing
payment,payment_id,4,Payment and Rental Processing
payment,rental_id,4,Payment and Rental Processing
payment,staff_id,4,Payment and Rental Processing
rental,customer_id,4,Payment and Rental Processing
rental,inventory_id,4,Payment and Rental Processing
rental,last_update,4,Payment and Rental Processing
rental,rental_date,4,Payment and Rental Processing
rental,rental_id,4,Payment and Rental Processing
rental,return_date,4,Payment and Rental Processing
rental,staff_id,4,Payment and Rental Processing
